Año;Hora_24;Mes;Dia;Mes resumido;dia resumido;Fecha Dia;Semana2;Delito;Total General Año Anterior;Estación Final;CAI Final;Cuadrante Final;Genero Final;Zona Final;Clase Sitio Final;Arma Final;Modalidad Final;Causa Lesion Final;Barrio Hecho Final;Grupo Edad Ley Final
2025;4;Enero;Lunes;Ene;Lun;13;3;Homicidio en AT;1;E-Sotara;No Reportado;E-Sotara;Femenino;Rural;Carretera;Sin Empleo de Armas;Accidente Transito Moto;Colision Contra Arbol;Vda El Boqueron;Adolescencia (12 a 17 años) 
2026;20;Febrero;Viernes;Feb;Vie;20;8;H. Personas;0;E-Norte;CAI 2;Z. Atención 3 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Morinda;Adolescencia (12 a 17 años) 
2026;20;Febrero;Viernes;Feb;Vie;20;8;H. Personas;0;E-Norte;CAI 2;Z. Atención 3 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Villa Del Viento;Adolescencia (12 a 17 años) 
2026;22;Enero;Viernes;Ene;Vie;16;3;H. Personas;0;E-Sur;CAI 7;Z. Atención 12 Sur;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Vereda De Torres;Infancia (0 a 11 años)
2026;18;Enero;Viernes;Ene;Vie;16;3;H. Personas;0;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Centro;Infancia (0 a 11 años)
2026;18;Abril;Viernes;Abr;Vie;3;14;H. Personas;0;E-Sur;CAI 6;Z. Atención 4 Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Alfonso Lopez;Infancia (0 a 11 años)
2026;19;Marzo;Viernes;Mar;Vie;6;10;H. Personas;0;E-Norte;CAI 2;Z. Atención 4 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Bello Horizonte;Infancia (0 a 11 años)
2026;18;Enero;Viernes;Ene;Vie;16;3;H. Personas;0;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Interior Vehiculo Particular;Contundentes;Rompimiento De Vidrio;No Reportado;Centro;Infancia (0 a 11 años)
2026;18;Febrero;Viernes;Feb;Vie;27;9;H. Personas;0;E-Norte;CAI 2;Z. Atención 6 Norte;Masculino;Urbano;Vias Publicas;Contundentes;Atraco;No Reportado;Luna Blanca;Adolescencia (12 a 17 años) 
2026;20;Febrero;Viernes;Feb;Vie;6;6;H. Personas;0;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Centro;Adolescencia (12 a 17 años) 
2026;18;Abril;Viernes;Abr;Vie;3;14;H. Personas;0;E-Norte;CAI 2;Z. Atención 6 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Vda Calibio;Adolescencia (12 a 17 años) 
2026;18;Enero;Jueves;Ene;Jue;29;5;H. Personas;0;E-Sur;CAI 8;Z. Atención 17 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Pandiguando;Infancia (0 a 11 años)
2026;18;Abril;Jueves;Abr;Jue;16;16;H. Personas;0;E-Sur;CAI 5;Z. Atención 1 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Colgate Palmolive;Infancia (0 a 11 años)
2026;20;Abril;Jueves;Abr;Jue;2;14;H. Personas;0;E-Norte;CAI 4;Z. Atención 15 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Centro;Infancia (0 a 11 años)
2026;21;Febrero;Jueves;Feb;Jue;19;8;H. Personas;0;E-Norte;CAI 2;Z. Atención 5 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Variante Norte;Adolescencia (12 a 17 años) 
2026;22;Enero;Jueves;Ene;Jue;1;1;H. Personas;0;E-Sur;CAI 8;Z. Atención 16 Sur;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2026;23;Abril;Jueves;Abr;Jue;9;15;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Antonio Nariño;Infancia (0 a 11 años)
2026;19;Enero;Jueves;Ene;Jue;22;4;H. Personas;0;E-Norte;CAI 3;Z. Atención 9 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Palace;Adolescencia (12 a 17 años) 
2026;19;Abril;Jueves;Abr;Jue;9;15;H. Personas;0;E-Norte;CAI 1;Z. Atención 1 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Villa Paula;Adolescencia (12 a 17 años) 
2026;22;Enero;Jueves;Ene;Jue;22;4;H. Personas;0;E-Norte;CAI 2;Z. Atención 3 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Morinda;Infancia (0 a 11 años)
2026;22;Febrero;Jueves;Feb;Jue;26;9;H. Personas;0;E-Norte;No Reportado;E-Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Vda La Laja;Adolescencia (12 a 17 años) 
2026;23;Enero;Jueves;Ene;Jue;15;3;H. Personas;0;E-Timbio;Z. Atención 2 E-Timbio;Z. Atención 2 E-Timbio;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Centro;Infancia (0 a 11 años)
2026;23;Febrero;Jueves;Feb;Jue;19;8;H. Personas;0;E-Norte;CAI 3;Z. Atención 10 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Yanaconas;Adolescencia (12 a 17 años) 
2026;19;Marzo;Jueves;Mar;Jue;19;12;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Contundentes;Violacion De Cerradura;No Reportado;Antonio Nariño;Adolescencia (12 a 17 años) 
2026;18;Marzo;Jueves;Mar;Jue;12;11;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Campamento;Infancia (0 a 11 años)
2026;19;Abril;Jueves;Abr;Jue;16;16;H. Personas;0;E-Norte;CAI 3;Z. Atención 12 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Bolivar;Adolescencia (12 a 17 años) 
2026;20;Febrero;Jueves;Feb;Jue;19;8;H. Personas;0;E-Sur;CAI 8;Z. Atención 16 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Jose Maria Obando;Adolescencia (12 a 17 años) 
2026;22;Marzo;Jueves;Mar;Jue;26;13;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Bataleo;No Reportado;Antonio Nariño;Infancia (0 a 11 años)
2026;20;Enero;Jueves;Ene;Jue;29;5;H. Personas;0;E-Sur;CAI 7;Z. Atención 12 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;El Retiro;Adolescencia (12 a 17 años) 
2026;18;Marzo;Miércoles;Mar;Mié;18;12;H. Personas;0;E-Sur;CAI 6;Z. Atención 6 Sur;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Los Comuneros;Adolescencia (12 a 17 años) 
2026;22;Enero;Miércoles;Ene;Mié;28;5;H. Personas;0;E-Sur;CAI 8;Z. Atención 16 Sur;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2026;23;Marzo;Miércoles;Mar;Mié;18;12;H. Personas;0;E-Norte;CAI 3;Z. Atención 10 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Yanaconas;Infancia (0 a 11 años)
2026;21;Marzo;Miércoles;Mar;Mié;11;11;H. Personas;0;E-Sur;CAI 7;Z. Atención 10 Sur;Masculino;Urbano;Vias Publicas;No Reportado;Atraco;No Reportado;Retiro Alto;Infancia (0 a 11 años)
2026;22;Marzo;Miércoles;Mar;Mié;18;12;H. Personas;0;E-Norte;CAI 1;Z. Atención 1 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Belalcazar;Infancia (0 a 11 años)
2026;23;Abril;Miércoles;Abr;Mié;22;17;H. Personas;0;E-Norte;CAI 3;Z. Atención 12 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Bolivar;Infancia (0 a 11 años)
2026;21;Febrero;Miércoles;Feb;Mié;11;7;H. Personas;0;E-Sur;CAI 7;Z. Atención 9 Sur;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;El Retiro;Adolescencia (12 a 17 años) 
2026;18;Enero;Miércoles;Ene;Mié;21;4;H. Personas;0;E-Sur;CAI 7;Z. Atención 13 Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Las Vegas;Adolescencia (12 a 17 años) 
2026;18;Abril;Miércoles;Abr;Mié;29;18;H. Personas;0;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Centro;Infancia (0 a 11 años)
2026;19;Enero;Miércoles;Ene;Mié;28;5;H. Personas;0;E-Norte;CAI 3;Z. Atención 10 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Yambitara;Infancia (0 a 11 años)
2026;19;Febrero;Miércoles;Feb;Mié;11;7;H. Personas;0;E-Sur;CAI 9;Z. Atención 20 Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;La Sombrilla;Adolescencia (12 a 17 años) 
2026;20;Enero;Miércoles;Ene;Mié;14;3;H. Personas;0;E-Norte;CAI 2;Z. Atención 3 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;San Bernardino;Infancia (0 a 11 años)
2026;20;Febrero;Miércoles;Feb;Mié;4;6;H. Personas;0;E-Norte;CAI 2;Z. Atención 7 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;La Paz;Adolescencia (12 a 17 años) 
2026;21;Febrero;Miércoles;Feb;Mié;4;6;H. Personas;0;E-Norte;No Reportado;E-Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Variante Norte;Infancia (0 a 11 años)
2026;21;Abril;Miércoles;Abr;Mié;15;16;H. Personas;0;E-Norte;CAI 2;Z. Atención 6 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Rincon De La Aldea;Infancia (0 a 11 años)
2026;22;Febrero;Miércoles;Feb;Mié;18;8;H. Personas;0;E-Sur;CAI 7;Z. Atención 10 Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Tomas C De Mosquera;Infancia (0 a 11 años)
2026;23;Enero;Miércoles;Ene;Mié;14;3;H. Personas;0;E-Norte;No Reportado;E-Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Palace;Adolescencia (12 a 17 años) 
2026;23;Abril;Miércoles;Abr;Mié;15;16;H. Personas;0;E-Sur;CAI 8;Z. Atención 16 Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Jose Maria Obando;Infancia (0 a 11 años)
2026;18;Enero;Miércoles;Ene;Mié;21;4;H. Personas;0;E-Norte;CAI 3;Z. Atención 12 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Engaño;No Reportado;Bolivar;Adolescencia (12 a 17 años) 
2026;18;Marzo;Miércoles;Mar;Mié;4;10;H. Personas;0;E-Sur;CAI 7;Z. Atención 15 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Atraco;No Reportado;Nazareth;Infancia (0 a 11 años)
2026;19;Abril;Miércoles;Abr;Mié;1;14;H. Personas;0;E-Norte;CAI 2;Z. Atención 4 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Rompimiento De Vidrio;No Reportado;Bello Horizonte;Adolescencia (12 a 17 años) 
2026;20;Marzo;Miércoles;Mar;Mié;4;10;H. Personas;0;E-Norte;CAI 2;Z. Atención 4 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Urbanizacion La Arboleda;Adolescencia (12 a 17 años) 
2026;20;Marzo;Miércoles;Mar;Mié;11;11;H. Personas;0;E-Sur;CAI 10;Z. Atención 22 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Lomas De Granada;Adolescencia (12 a 17 años) 
2026;20;Abril;Miércoles;Abr;Mié;1;14;H. Personas;0;E-Sur;CAI 8;Z. Atención 16 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;No Reportada;No Reportado;Jose Maria Obando;Adolescencia (12 a 17 años) 
2026;21;Marzo;Miércoles;Mar;Mié;25;13;H. Personas;0;E-Sur;CAI 8;Z. Atención 16 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2026;22;Enero;Miércoles;Ene;Mié;21;4;H. Personas;0;E-Sur;CAI 8;Z. Atención 16 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2026;23;Marzo;Miércoles;Mar;Mié;18;12;H. Personas;0;E-Norte;CAI 2;Z. Atención 7 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;La Paz;Infancia (0 a 11 años)
2026;20;Febrero;Miércoles;Feb;Mié;4;6;H. Personas;0;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Centro;Infancia (0 a 11 años)
2026;23;Febrero;Martes;Feb;Mar;17;8;H. Personas;0;E-Norte;CAI 3;Z. Atención 11 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Liceo;Infancia (0 a 11 años)
2026;19;Marzo;Martes;Mar;Mar;3;10;H. Personas;0;E-Norte;CAI 4;Z. Atención 17 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;El Empedrado;Adolescencia (12 a 17 años) 
2026;19;Abril;Martes;Abr;Mar;14;16;H. Personas;0;E-Norte;CAI 4;Z. Atención 16 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Valencia;Adolescencia (12 a 17 años) 
2026;22;Abril;Martes;Abr;Mar;28;18;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Santa Clara;Adolescencia (12 a 17 años) 
2026;23;Enero;Martes;Ene;Mar;6;2;H. Personas;0;E-Coconuco;S-Purace;Z. Atención 1 S-Purace;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Centro;Infancia (0 a 11 años)
2026;23;Marzo;Martes;Mar;Mar;3;10;H. Personas;0;E-Norte;CAI 3;Z. Atención 11 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Moravia;Infancia (0 a 11 años)
2026;18;Abril;Martes;Abr;Mar;21;17;H. Personas;0;E-Sur;CAI 7;Z. Atención 12 Sur;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Vereda De Torres;Infancia (0 a 11 años)
2026;19;Febrero;Martes;Feb;Mar;24;9;H. Personas;0;E-Sur;No Reportado;E-Sur;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Vda El Tunel;Infancia (0 a 11 años)
2026;22;Enero;Martes;Ene;Mar;20;4;H. Personas;0;E-Norte;CAI 3;Z. Atención 10 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Aida Lucia;Adolescencia (12 a 17 años) 
2026;20;Febrero;Martes;Feb;Mar;10;7;H. Personas;0;E-Sur;CAI 7;Z. Atención 11 Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Solidaridad;Infancia (0 a 11 años)
2026;20;Marzo;Martes;Mar;Mar;3;10;H. Personas;0;E-Norte;CAI 2;Z. Atención 4 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;La Florida;Adolescencia (12 a 17 años) 
2026;23;Enero;Martes;Ene;Mar;20;4;H. Personas;0;E-Sur;CAI 7;Z. Atención 12 Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Valladolid;Infancia (0 a 11 años)
2026;18;Febrero;Martes;Feb;Mar;3;6;H. Personas;0;E-Norte;CAI 2;Z. Atención 7 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Urbanizacion Cruz Roja;Adolescencia (12 a 17 años) 
2026;18;Febrero;Martes;Feb;Mar;17;8;H. Personas;0;E-Sur;CAI 8;Z. Atención 18 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Jose Maria Obando;Adolescencia (12 a 17 años) 
2026;19;Febrero;Martes;Feb;Mar;10;7;H. Personas;0;E-Norte;CAI 3;Z. Atención 11 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Ciro Lopez;Adolescencia (12 a 17 años) 
2026;19;Febrero;Martes;Feb;Mar;24;9;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Aeropuerto;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Villa Paula;Adolescencia (12 a 17 años) 
2026;19;Marzo;Martes;Mar;Mar;10;11;H. Personas;0;E-Norte;CAI 4;Z. Atención 17 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;San Camilo;Adolescencia (12 a 17 años) 
2026;21;Enero;Martes;Ene;Mar;6;2;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Antonio Nariño;Adolescencia (12 a 17 años) 
2026;22;Abril;Martes;Abr;Mar;28;18;H. Personas;0;E-Norte;CAI 2;Z. Atención 7 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;La Paz;Adolescencia (12 a 17 años) 
2026;23;Abril;Martes;Abr;Mar;28;18;H. Personas;0;E-Sur;CAI 7;Z. Atención 13 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;31 De Marzo;Infancia (0 a 11 años)
2026;18;Febrero;Lunes;Feb;Lun;9;7;H. Personas;0;E-Norte;CAI 2;Z. Atención 7 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;La Paz;Adolescencia (12 a 17 años) 
2026;20;Marzo;Lunes;Mar;Lun;30;14;H. Personas;0;E-Sur;CAI 6;Z. Atención 4 Sur;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Alfonso Lopez;Infancia (0 a 11 años)
2026;19;Marzo;Lunes;Mar;Lun;16;12;H. Personas;0;E-Norte;CAI 3;Z. Atención 11 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Ciudad Jardin;Infancia (0 a 11 años)
2026;19;Enero;Lunes;Ene;Lun;26;5;H. Personas;0;E-Sur;CAI 8;Z. Atención 17 Sur;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Pandiguando;Adolescencia (12 a 17 años) 
2026;19;Abril;Lunes;Abr;Lun;20;17;H. Personas;0;E-Sur;CAI 8;Z. Atención 17 Sur;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2026;20;Febrero;Lunes;Feb;Lun;9;7;H. Personas;0;E-Norte;CAI 3;Z. Atención 11 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Ciudad Jardin;Infancia (0 a 11 años)
2026;18;Abril;Lunes;Abr;Lun;6;15;H. Personas;0;E-Sur;CAI 7;Z. Atención 14 Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;La Isabela;Infancia (0 a 11 años)
2026;20;Enero;Lunes;Ene;Lun;5;2;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Campamento;Infancia (0 a 11 años)
2026;21;Enero;Lunes;Ene;Lun;5;2;H. Personas;0;E-Norte;CAI 3;Z. Atención 12 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Bolivar;Adolescencia (12 a 17 años) 
2026;18;Enero;Lunes;Ene;Lun;5;2;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Batallon Jose Hilario Lopez;Infancia (0 a 11 años)
2026;18;Marzo;Lunes;Mar;Lun;9;11;H. Personas;0;E-Norte;CAI 3;Z. Atención 10 Norte;Masculino;Urbano;Interior Vehiculo Particular;Sin Empleo de Armas;No Reportada;No Reportado;Yambitara;Adolescencia (12 a 17 años) 
2026;19;Enero;Lunes;Ene;Lun;19;4;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Campamento;Infancia (0 a 11 años)
2026;19;Enero;Lunes;Ene;Lun;19;4;H. Personas;0;E-Sur;CAI 8;Z. Atención 19 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Santa Elena;Adolescencia (12 a 17 años) 
2026;21;Febrero;Lunes;Feb;Lun;2;6;H. Personas;0;E-Sur;CAI 8;Z. Atención 17 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Pandiguando;Infancia (0 a 11 años)
2026;21;Febrero;Lunes;Feb;Lun;23;9;H. Personas;0;E-Norte;CAI 3;Z. Atención 10 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Yanaconas;Infancia (0 a 11 años)
2026;22;Enero;Lunes;Ene;Lun;5;2;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Pubenza Catay;Infancia (0 a 11 años)
2026;22;Enero;Lunes;Ene;Lun;5;2;H. Personas;0;E-Sur;CAI 8;Z. Atención 17 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Pandiguando;Adolescencia (12 a 17 años) 
2026;22;Marzo;Lunes;Mar;Lun;23;13;H. Personas;0;E-Sur;CAI 10;Z. Atención 22 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Jazminez;Infancia (0 a 11 años)
2026;18;Febrero;Lunes;Feb;Lun;16;8;H. Personas;0;E-Sur;CAI 7;Z. Atención 13 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;El Mirador;Infancia (0 a 11 años)
2026;17;Enero;Domingo;Ene;Dom;11;3;H. Personas;0;E-Timbio;Z. Atención 2 E-Timbio;Z. Atención 2 E-Timbio;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Centro;Adolescencia (12 a 17 años) 
2026;17;Febrero;Domingo;Feb;Dom;8;7;H. Personas;0;E-Norte;CAI 1;Z. Atención 1 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Prados Del Norte;Infancia (0 a 11 años)
2026;13;Febrero;Domingo;Feb;Dom;15;8;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Machangara;Infancia (0 a 11 años)
2026;14;Febrero;Domingo;Feb;Dom;22;9;H. Personas;0;E-Norte;CAI 4;Z. Atención 18 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Santa Ines;Infancia (0 a 11 años)
2026;14;Febrero;Domingo;Feb;Dom;22;9;H. Personas;0;E-Norte;CAI 4;Z. Atención 18 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Santa Ines;Infancia (0 a 11 años)
2026;15;Febrero;Domingo;Feb;Dom;8;7;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Santa Clara;Adolescencia (12 a 17 años) 
2026;16;Abril;Domingo;Abr;Dom;19;17;H. Personas;0;E-Sur;CAI 7;Z. Atención 12 Sur;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;La Libertad;Adolescencia (12 a 17 años) 
2026;12;Abril;Domingo;Abr;Dom;12;16;H. Personas;0;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Modelo;Adolescencia (12 a 17 años) 
2026;15;Febrero;Domingo;Feb;Dom;15;8;H. Personas;0;E-Sur;CAI 5;Z. Atención 1 Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;El Lago;Infancia (0 a 11 años)
2026;15;Abril;Domingo;Abr;Dom;5;15;H. Personas;0;E-Sur;CAI 6;Z. Atención 6 Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Los Comuneros;Adolescencia (12 a 17 años) 
2026;16;Febrero;Domingo;Feb;Dom;8;7;H. Personas;0;E-Norte;CAI 2;Z. Atención 3 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Unidad 4 Villa Del Viento;Adolescencia (12 a 17 años) 
2026;12;Abril;Domingo;Abr;Dom;26;18;H. Personas;0;E-Timbio;No Reportado;E-Timbio;Masculino;Urbano;Vias Publicas;Contundentes;Violacion De Cerradura;No Reportado;Vda Los Robles;Adolescencia (12 a 17 años) 
2026;14;Febrero;Domingo;Feb;Dom;22;9;H. Personas;0;E-Timbio;Z. Atención 1 E-Timbio;Z. Atención 1 E-Timbio;Masculino;Urbano;Vias Publicas;Contundentes;Violacion De Cerradura;No Reportado;Centro;Adolescencia (12 a 17 años) 
2026;14;Abril;Domingo;Abr;Dom;26;18;H. Personas;0;E-Norte;CAI 2;Z. Atención 5 Norte;Masculino;Urbano;Vias Publicas;Contundentes;Atraco;No Reportado;Bello Horizonte;Infancia (0 a 11 años)
2026;12;Enero;Domingo;Ene;Dom;25;5;H. Personas;0;E-Norte;CAI 3;Z. Atención 9 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;La Ximena;Infancia (0 a 11 años)
2026;12;Febrero;Domingo;Feb;Dom;1;6;H. Personas;0;E-Sur;CAI 7;Z. Atención 11 Sur;Masculino;Urbano;Vehiculo;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Chapinero;Adolescencia (12 a 17 años) 
